id_curso,cmid,id,name
31076,1474953,189466,Evaluación Integral
31076,1474954,189467,Proceso de Aprendizaje 4
31076,1474955,189468,Proceso de Aprendizaje 3
31076,1474956,189469,Proceso de Aprendizaje 2
31076,1474957,189470,Proceso de Aprendizaje 1
30566,1491109,191652,Evaluación Integral
30566,1491110,191653,Proceso de Aprendizaje 4
30566,1491111,191654,Proceso de Aprendizaje 3
30566,1491112,191655,Proceso de Aprendizaje 2
30566,1491113,191656,Proceso de Aprendizaje 1
31059,1475328,189516,Evaluación Integral
31059,1475329,189517,Proceso de Aprendizaje 4
31059,1475330,189518,Proceso de Aprendizaje 3
31059,1475331,189519,Proceso de Aprendizaje 2
31059,1475332,189520,Proceso de Aprendizaje 1
33762,1379334,176731,Evaluación Integral
33762,1379335,176732,Proceso de Aprendizaje 4
33762,1379336,176733,Proceso de Aprendizaje 3
33762,1379337,176734,Proceso de Aprendizaje 2
33762,1379338,176735,Proceso de Aprendizaje 1
30822,1483173,190583,Evaluación Integral
30822,1483174,190584,Proceso de Aprendizaje 4
30822,1483175,190585,Proceso de Aprendizaje 3
30822,1483176,190586,Proceso de Aprendizaje 2
30822,1483177,190587,Proceso de Aprendizaje 1
31078,1474990,189471,Evaluación Integral
31078,1474991,189472,Proceso de Aprendizaje 4
31078,1474992,189473,Proceso de Aprendizaje 3
31078,1474993,189474,Proceso de Aprendizaje 2
31078,1474994,189475,Proceso de Aprendizaje 1
31915,1446778,185690,Evaluación Integral
31915,1446779,185691,Proceso de Aprendizaje 4
31915,1446780,185692,Proceso de Aprendizaje 3
31915,1446781,185693,Proceso de Aprendizaje 2
31915,1446782,185694,Proceso de Aprendizaje 1
30584,1490887,191622,Evaluación Integral
30584,1490888,191623,Proceso de Aprendizaje 4
30584,1490889,191624,Proceso de Aprendizaje 3
30584,1490890,191625,Proceso de Aprendizaje 2
30584,1490891,191626,Proceso de Aprendizaje 1
33526,1386998,177751,Evaluación Integral
33526,1386999,177752,Proceso de Aprendizaje 4
33526,1387000,177753,Proceso de Aprendizaje 3
33526,1387001,177754,Proceso de Aprendizaje 2
33526,1387002,177755,Proceso de Aprendizaje 1
30800,1483469,190623,Evaluación Integral
30800,1483470,190624,Proceso de Aprendizaje 4
30800,1483471,190625,Proceso de Aprendizaje 3
30800,1483472,190626,Proceso de Aprendizaje 2
30800,1483473,190627,Proceso de Aprendizaje 1
30585,1490702,191597,Evaluación Integral
30585,1490703,191598,Proceso de Aprendizaje 4
30585,1490704,191599,Proceso de Aprendizaje 3
30585,1490705,191600,Proceso de Aprendizaje 2
30585,1490706,191601,Proceso de Aprendizaje 1
32815,1408714,180636,Evaluación Integral
32815,1408715,180637,Proceso de Aprendizaje 4
32815,1408716,180638,Proceso de Aprendizaje 3
32815,1408717,180639,Proceso de Aprendizaje 2
32815,1408718,180640,Proceso de Aprendizaje 1
30568,1491072,191647,Evaluación Integral
30568,1491073,191648,Proceso de Aprendizaje 4
30568,1491074,191649,Proceso de Aprendizaje 3
30568,1491075,191650,Proceso de Aprendizaje 2
30568,1491076,191651,Proceso de Aprendizaje 1
31061,1475212,189501,Evaluación Integral
31061,1475213,189502,Proceso de Aprendizaje 4
31061,1475214,189503,Proceso de Aprendizaje 3
31061,1475215,189504,Proceso de Aprendizaje 2
31061,1475216,189505,Proceso de Aprendizaje 1
30804,1483395,190613,Evaluación Integral
30804,1483396,190614,Proceso de Aprendizaje 4
30804,1483397,190615,Proceso de Aprendizaje 3
30804,1483398,190616,Proceso de Aprendizaje 2
30804,1483399,190617,Proceso de Aprendizaje 1
30576,1490998,191637,Evaluación Integral
30576,1490999,191638,Proceso de Aprendizaje 4
30576,1491000,191639,Proceso de Aprendizaje 3
30576,1491001,191640,Proceso de Aprendizaje 2
30576,1491002,191641,Proceso de Aprendizaje 1
31083,1475027,189476,Evaluación Integral
31083,1475028,189477,Proceso de Aprendizaje 4
31083,1475029,189478,Proceso de Aprendizaje 3
31083,1475030,189479,Proceso de Aprendizaje 2
31083,1475031,189480,Proceso de Aprendizaje 1
30582,1490961,191632,Evaluación Integral
30582,1490962,191633,Proceso de Aprendizaje 4
30582,1490963,191634,Proceso de Aprendizaje 3
30582,1490964,191635,Proceso de Aprendizaje 2
30582,1490965,191636,Proceso de Aprendizaje 1
32341,1426536,182995,Evaluación Integral
32341,1426537,182996,Proceso de Aprendizaje 4
32341,1426538,182997,Proceso de Aprendizaje 3
32341,1426539,182998,Proceso de Aprendizaje 2
32341,1426540,182999,Proceso de Aprendizaje 1
31066,1475286,189511,Evaluación Integral
31066,1475287,189512,Proceso de Aprendizaje 4
31066,1475288,189513,Proceso de Aprendizaje 3
31066,1475289,189514,Proceso de Aprendizaje 2
31066,1475290,189515,Proceso de Aprendizaje 1
30811,1483247,190593,Evaluación Integral
30811,1483248,190594,Proceso de Aprendizaje 4
30811,1483249,190595,Proceso de Aprendizaje 3
30811,1483250,190596,Proceso de Aprendizaje 2
30811,1483251,190597,Proceso de Aprendizaje 1
30814,1483284,190598,Evaluación Integral
30814,1483285,190599,Proceso de Aprendizaje 4
30814,1483286,190600,Proceso de Aprendizaje 3
30814,1483287,190601,Proceso de Aprendizaje 2
30814,1483288,190602,Proceso de Aprendizaje 1
32951,1404827,180116,Evaluación Integral
32951,1404828,180117,Proceso de Aprendizaje 4
32951,1404829,180118,Proceso de Aprendizaje 3
32951,1404830,180119,Proceso de Aprendizaje 2
32951,1404831,180120,Proceso de Aprendizaje 1
31342,1466000,188270,Proceso de Aprendizaje 1
31342,1465999,188269,Proceso de Aprendizaje 2
31342,1465998,188268,Proceso de Aprendizaje 3
31342,1465997,188267,Proceso de Aprendizaje 4
31342,1465996,188266,Evaluación Integral
30826,1483210,190588,Evaluación Integral
30826,1483211,190589,Proceso de Aprendizaje 4
30826,1483212,190590,Proceso de Aprendizaje 3
30826,1483213,190591,Proceso de Aprendizaje 2
30826,1483214,190592,Proceso de Aprendizaje 1
30583,1490924,191627,Evaluación Integral
30583,1490925,191628,Proceso de Aprendizaje 4
30583,1490926,191629,Proceso de Aprendizaje 3
30583,1490927,191630,Proceso de Aprendizaje 2
30583,1490928,191631,Proceso de Aprendizaje 1
32532,1418822,181988,Evaluación Integral
32532,1418823,181989,Proceso de Aprendizaje 4
32532,1418824,181990,Proceso de Aprendizaje 3
32532,1418825,181991,Proceso de Aprendizaje 2
32532,1418826,181992,Proceso de Aprendizaje 1
33766,1379223,176716,Evaluación Integral
33766,1379224,176717,Proceso de Aprendizaje 4
33766,1379225,176718,Proceso de Aprendizaje 3
33766,1379226,176719,Proceso de Aprendizaje 2
33766,1379227,176720,Proceso de Aprendizaje 1
33713,1381314,176991,Evaluación Integral
33713,1381315,176992,Proceso de Aprendizaje 4
33713,1381316,176993,Proceso de Aprendizaje 3
33713,1381317,176994,Proceso de Aprendizaje 2
33713,1381318,176995,Proceso de Aprendizaje 1
30581,1490850,191617,Evaluación Integral
30581,1490851,191618,Proceso de Aprendizaje 4
30581,1490852,191619,Proceso de Aprendizaje 3
30581,1490853,191620,Proceso de Aprendizaje 2
30581,1490854,191621,Proceso de Aprendizaje 1
33768,1379146,176704,Evaluación Integral
33768,1379147,176705,Proceso de Aprendizaje 4
33768,1379148,176706,Proceso de Aprendizaje 3
33768,1379149,176707,Proceso de Aprendizaje 2
33768,1379150,176708,Proceso de Aprendizaje 1
32953,1404753,180106,Evaluación Integral
32953,1404754,180107,Proceso de Aprendizaje 4
32953,1404755,180108,Proceso de Aprendizaje 3
32953,1404756,180109,Proceso de Aprendizaje 2
32953,1404757,180110,Proceso de Aprendizaje 1
30834,1482873,190543,Evaluación Integral
30834,1482874,190544,Proceso de Aprendizaje 4
30834,1482875,190545,Proceso de Aprendizaje 3
30834,1482876,190546,Proceso de Aprendizaje 2
30834,1482877,190547,Proceso de Aprendizaje 1
31072,1474916,189461,Evaluación Integral
31072,1474917,189462,Proceso de Aprendizaje 4
31072,1474918,189463,Proceso de Aprendizaje 3
31072,1474919,189464,Proceso de Aprendizaje 2
31072,1474920,189465,Proceso de Aprendizaje 1
33675,1382613,177166,Evaluación Integral
33675,1382614,177167,Proceso de Aprendizaje 4
33675,1382615,177168,Proceso de Aprendizaje 3
33675,1382616,177169,Proceso de Aprendizaje 2
33675,1382617,177170,Proceso de Aprendizaje 1
30590,1490778,191609,Proceso de Aprendizaje 3
30590,1490779,191610,Proceso de Aprendizaje 2
30590,1490780,191611,Proceso de Aprendizaje 1
30590,1490776,191607,Evaluación Integral
30590,1490777,191608,Proceso de Aprendizaje 4
33782,1378710,176638,Evaluación Integral
33782,1378711,176639,Proceso de Aprendizaje 4
33782,1378712,176640,Proceso de Aprendizaje 3
33782,1378713,176641,Proceso de Aprendizaje 2
33782,1378714,176642,Proceso de Aprendizaje 1
30586,1490739,191602,Evaluación Integral
30586,1490740,191603,Proceso de Aprendizaje 4
30586,1490741,191604,PROCESO DE APRENDIZAJE 3
30586,1490742,191605,PROCESO DE APRENDIZAJE 2
30586,1490743,191606,Proceso de Aprendizaje 1
33306,1392881,178536,Evaluación Integral
33306,1392882,178537,Proceso de Aprendizaje 4
33306,1392883,178538,Proceso de Aprendizaje 3
33306,1392884,178539,Proceso de Aprendizaje 2
33306,1392885,178540,Proceso de Aprendizaje 1
31065,1475175,189496,Evaluación Integral
31065,1475176,189497,Proceso de Aprendizaje 4
31065,1475177,189498,Proceso de Aprendizaje 3
31065,1475178,189499,Proceso de Aprendizaje 2
31065,1475179,189500,Proceso de Aprendizaje 1
31950,1445543,185529,Proceso de Aprendizaje 1
31950,1445542,185528,Proceso de Aprendizaje 2
31950,1445541,185527,Proceso de Aprendizaje 3
31950,1445540,185526,Proceso de Aprendizaje 4
31950,1445539,185525,Evaluación Integral
33783,1378673,176633,Evaluación Integral
33783,1378674,176634,Proceso de Aprendizaje 4
33783,1378675,176635,Proceso de Aprendizaje 3
33783,1378676,176636,Proceso de Aprendizaje 2
33783,1378677,176637,Proceso de Aprendizaje 1
32780,1409888,180792,Evaluación Integral
32780,1409889,180793,Proceso de Aprendizaje 4
32780,1409890,180794,Proceso de Aprendizaje 3
32780,1409891,180795,Proceso de Aprendizaje 2
32780,1409892,180796,Proceso de Aprendizaje 1
31341,1466033,188271,Evaluación Integral
31341,1466034,188272,Proceso de Aprendizaje 4
31341,1466035,188273,PROCESO DE APRENDIZAJE 3
31341,1466036,188274,PROCESO DE APRENDIZAJE 2
31341,1466037,188275,Proceso de Aprendizaje 1
31343,1465959,188261,Evaluación Integral
31343,1465960,188262,Proceso de Aprendizaje 4
31343,1465961,188263,Proceso de Aprendizaje 3
31343,1465962,188264,Proceso de Aprendizaje 2
31343,1465963,188265,Proceso de Aprendizaje 1
33034,1402318,179776,Evaluación Integral
33034,1402319,179777,Proceso de Aprendizaje 4
33034,1402320,179778,Proceso de Aprendizaje 3
33034,1402321,179779,Proceso de Aprendizaje 2
33034,1402322,179780,Proceso de Aprendizaje 1
30571,1491035,191642,Evaluación Integral
30571,1491036,191643,Proceso de Aprendizaje 4
30571,1491037,191644,Proceso de Aprendizaje 3
30571,1491038,191645,Proceso de Aprendizaje 2
30571,1491039,191646,Proceso de Aprendizaje 1
31972,1444748,185420,Evaluación Integral
31972,1444749,185421,Proceso de Aprendizaje 4
31972,1444750,185422,Proceso de Aprendizaje 3
31972,1444751,185423,Proceso de Aprendizaje 2
31972,1444752,185424,Proceso de Aprendizaje 1
33397,1390322,178196,Evaluación Integral
33397,1390323,178197,Proceso de Aprendizaje 4
33397,1390324,178198,Proceso de Aprendizaje 3
33397,1390325,178199,Proceso de Aprendizaje 2
33397,1390326,178200,Proceso de Aprendizaje 1
31068,1475249,189506,Evaluación Integral
31068,1475250,189507,Proceso de Aprendizaje 4
31068,1475251,189508,Proceso de Aprendizaje 3
31068,1475252,189509,Proceso de Aprendizaje 2
31068,1475253,189510,Proceso de Aprendizaje 1
30838,1482836,190538,Evaluación Integral
30838,1482837,190539,Proceso de Aprendizaje 4
30838,1482838,190540,Proceso de Aprendizaje 3
30838,1482839,190541,Proceso de Aprendizaje 2
30838,1482840,190542,Proceso de Aprendizaje 1
34038,1393893,178656,Evaluación Integral
34038,1393895,178657,Proceso de Aprendizaje 5
34038,1393896,178658,Proceso de Aprendizaje 4
34038,1393898,178659,Proceso de Aprendizaje 2
34038,1393899,178660,Proceso de Aprendizaje 1
31643,1456065,186934,Evaluación Integral
31643,1456066,186935,Proceso de Aprendizaje 4
31643,1456067,186936,Proceso de Aprendizaje 3
31643,1456068,186937,Proceso de Aprendizaje 2
31643,1456069,186938,Proceso de Aprendizaje 1
31366,1465562,188206,Evaluación Integral
31366,1465563,188207,Proceso de Aprendizaje 4
31366,1465564,188208,Proceso de Aprendizaje 3
31366,1465565,188209,Proceso de Aprendizaje 2
31366,1465566,188210,Proceso de Aprendizaje 1
33473,1388402,177941,Evaluación Integral
33473,1388403,177942,Proceso de Aprendizaje 4
33473,1388404,177943,Proceso de Aprendizaje 3
33473,1388405,177944,Proceso de Aprendizaje 2
33473,1388406,177945,Proceso de Aprendizaje 1
31368,1465659,188221,Evaluación Integral
31368,1465660,188222,Proceso de Aprendizaje 4
31368,1465661,188223,Proceso de Aprendizaje 3
31368,1465662,188224,Proceso de Aprendizaje 2
31368,1465663,188225,Proceso de Aprendizaje 1
30841,1482799,190533,Evaluación Integral
30841,1482800,190534,Proceso de Aprendizaje 4
30841,1482801,190535,Proceso de Aprendizaje 3
30841,1482802,190536,Proceso de Aprendizaje 2
30841,1482803,190537,Proceso de Aprendizaje 1
30827,1483025,190563,Evaluación Integral
30827,1483026,190564,Proceso de Aprendizaje 4
30827,1483027,190565,Proceso de Aprendizaje 3
30827,1483028,190566,Proceso de Aprendizaje 2
30827,1483029,190567,Proceso de Aprendizaje 1
33970,1374645,176093,Evaluación Integral
33970,1374646,176094,Proceso de Aprendizaje 4
33970,1374647,176095,Proceso de Aprendizaje 3
33970,1374648,176096,Proceso de Aprendizaje 2
33970,1374649,176097,Proceso de Aprendizaje 1
32634,1414781,181447,Evaluación Integral
32634,1414782,181448,Proceso de Aprendizaje 4
32634,1414783,181449,Proceso de Aprendizaje 3
32634,1414784,181450,Proceso de Aprendizaje 2
32634,1414785,181451,Proceso de Aprendizaje 1
31985,1444540,185390,Evaluación Integral
31985,1444541,185391,Proceso de Aprendizaje 4
31985,1444542,185392,Proceso de Aprendizaje 3
31985,1444543,185393,Proceso de Aprendizaje 2
31985,1444544,185394,Proceso de Aprendizaje 1
31982,1444651,185405,Evaluación Integral
31982,1444652,185406,Proceso de Aprendizaje 4
31982,1444653,185407,Proceso de Aprendizaje 3
31982,1444654,185408,Proceso de Aprendizaje 2
31982,1444655,185409,Proceso de Aprendizaje 1
32896,1406401,180326,Evaluación Integral
32896,1406402,180327,Proceso de Aprendizaje 4
32896,1406403,180328,Proceso de Aprendizaje 3
32896,1406404,180329,Proceso de Aprendizaje 2
32896,1406405,180330,Proceso de Aprendizaje 1
30591,1490813,191612,Evaluación Integral
30591,1490814,191613,Proceso de Aprendizaje 4
30591,1490815,191614,Proceso de Aprendizaje 3
30591,1490816,191615,Proceso de Aprendizaje 2
30591,1490817,191616,Proceso de Aprendizaje 1
30829,1483099,190573,Evaluación Integral
30829,1483100,190574,Proceso de Aprendizaje 4
30829,1483101,190575,Proceso de Aprendizaje 3
30829,1483102,190576,Proceso de Aprendizaje 2
30829,1483103,190577,Proceso de Aprendizaje 1
31986,1444577,185395,Evaluación Integral
31986,1444578,185396,Proceso de Aprendizaje 4
31986,1444579,185397,Proceso de Aprendizaje 3
31986,1444580,185398,Proceso de Aprendizaje 2
31986,1444581,185399,Proceso de Aprendizaje 1
30592,1490628,191587,Evaluación Integral
30592,1490629,191588,Proceso de Aprendizaje 4
30592,1490630,191589,Proceso de Aprendizaje 3
30592,1490631,191590,Proceso de Aprendizaje 2
30592,1490632,191591,Proceso de Aprendizaje 1
31379,1465251,188166,Evaluación Integral
31379,1465252,188167,Proceso de Aprendizaje 4
31379,1465253,188168,Proceso de Aprendizaje 3
31379,1465254,188169,Proceso de Aprendizaje 2
31379,1465255,188170,Proceso de Aprendizaje 1
31998,1444349,185365,Evaluación Integral
31998,1444350,185366,Proceso de Aprendizaje 4
31998,1444351,185367,Proceso de Aprendizaje 3
31998,1444352,185368,Proceso de Aprendizaje 2
31998,1444353,185369,Proceso de Aprendizaje 1
31069,1475064,189481,Evaluación Integral
31069,1475065,189482,Proceso de Aprendizaje 4
31069,1475066,189483,Proceso de Aprendizaje 3
31069,1475067,189484,Proceso de Aprendizaje 2
31069,1475068,189485,Proceso de Aprendizaje 1
32275,1428110,183205,Evaluación Integral
32275,1428111,183206,Proceso de Aprendizaje 4
32275,1428112,183207,Proceso de Aprendizaje 3
32275,1428113,183208,Proceso de Aprendizaje 2
32275,1428114,183209,Proceso de Aprendizaje 1
31381,1465214,188161,Evaluación Integral
31381,1465215,188162,Proceso de Aprendizaje 4
31381,1465216,188163,Proceso de Aprendizaje 3
31381,1465217,188164,Proceso de Aprendizaje 2
31381,1465218,188165,Proceso de Aprendizaje 1
32587,1415916,181597,Evaluación Integral
32587,1415917,181598,Proceso de Aprendizaje 4
32587,1415918,181599,Proceso de Aprendizaje 3
32587,1415919,181600,Proceso de Aprendizaje 2
32587,1415920,181601,Proceso de Aprendizaje 1
31100,1474496,189406,Evaluación Integral
31100,1474497,189407,Proceso de Aprendizaje 4
31100,1474498,189408,Proceso de Aprendizaje 3
31100,1474499,189409,Proceso de Aprendizaje 2
31100,1474500,189410,Proceso de Aprendizaje 1
30843,1482724,190523,Evaluación Integral
30843,1482725,190524,Proceso de Aprendizaje 4
30843,1482726,190525,Proceso de Aprendizaje 3
30843,1482727,190526,Proceso de Aprendizaje 2
30843,1482728,190527,Proceso de Aprendizaje 1
31095,1474617,189421,Evaluación Integral
31095,1474618,189422,Proceso de Aprendizaje 4
31095,1474619,189423,Proceso de Aprendizaje 3
31095,1474620,189424,Proceso de Aprendizaje 2
31095,1474621,189425,Proceso de Aprendizaje 1
31990,1444464,185380,Evaluación Integral
31990,1444465,185381,Proceso de Aprendizaje 4
31990,1444466,185382,Proceso de Aprendizaje 3
31990,1444467,185383,Proceso de Aprendizaje 2
31990,1444468,185384,Proceso de Aprendizaje 1
31370,1465599,188211,Evaluación Integral
31370,1465600,188212,Proceso de Aprendizaje 4
31370,1465601,188213,Proceso de Aprendizaje 3
31370,1465602,188214,Proceso de Aprendizaje 2
31370,1465603,188215,Proceso de Aprendizaje 1
31995,1444386,185370,Evaluación Integral
31995,1444387,185371,Proceso de Aprendizaje 4
31995,1444388,185372,Proceso de Aprendizaje 3
31995,1444389,185373,Proceso de Aprendizaje 2
31995,1444390,185374,Proceso de Aprendizaje 1
30593,1490665,191592,Evaluación Integral
30593,1490666,191593,Proceso de Aprendizaje 4
30593,1490667,191594,Proceso de Aprendizaje 3
30593,1490668,191595,Proceso de Aprendizaje 2
30593,1490669,191596,Proceso de Aprendizaje 1
31071,1475138,189491,Evaluación Integral
31071,1475139,189492,Proceso de Aprendizaje 4
31071,1475140,189493,Proceso de Aprendizaje 3
31071,1475141,189494,Proceso de Aprendizaje 2
31071,1475142,189495,Proceso de Aprendizaje 1
31648,1456143,186944,Evaluación Integral
31648,1456144,186945,Proceso de Aprendizaje 4
31648,1456145,186946,Proceso de Aprendizaje 3
31648,1456146,186947,Proceso de Aprendizaje 2
31648,1456147,186948,Proceso de Aprendizaje 1
31346,1465885,188251,Evaluación Integral
31346,1465886,188252,Proceso de Aprendizaje 4
31346,1465887,188253,Proceso de Aprendizaje 3
31346,1465888,188254,Proceso de Aprendizaje 2
31346,1465889,188255,Proceso de Aprendizaje 1
30844,1482687,190518,Evaluación Integral
30844,1482688,190519,Proceso de Aprendizaje 4
30844,1482689,190520,Proceso de Aprendizaje 3
30844,1482690,190521,Proceso de Aprendizaje 2
30844,1482691,190522,Proceso de Aprendizaje 1
32589,1415879,181592,Evaluación Integral
32589,1415880,181593,Proceso de Aprendizaje 4
32589,1415881,181594,Proceso de Aprendizaje 3
32589,1415882,181595,Proceso de Aprendizaje 2
32589,1415883,181596,Proceso de Aprendizaje 1
31322,1466681,188356,Evaluación Integral
31322,1466682,188357,Proceso de Aprendizaje 4
31322,1466683,188358,Proceso de Aprendizaje 3
31322,1466684,188359,Proceso de Aprendizaje 2
31322,1466685,188360,Proceso de Aprendizaje 1
32286,1427888,183175,Evaluación Integral
32286,1427889,183176,Proceso de Aprendizaje 4
32286,1427890,183177,Proceso de Aprendizaje 3
32286,1427891,183178,Proceso de Aprendizaje 2
32286,1427892,183179,Proceso de Aprendizaje 1
31655,1455880,186909,Evaluación Integral
31655,1455881,186910,Proceso de Aprendizaje 4
31655,1455882,186911,Proceso de Aprendizaje 3
31655,1455883,186912,Proceso de Aprendizaje 2
31655,1455884,186913,Proceso de Aprendizaje 1
34032,1373013,175873,Evaluación Integral
34032,1373014,175874,Proceso de Aprendizaje 4
34032,1373015,175875,Proceso de Aprendizaje 3
34032,1373016,175876,Proceso de Aprendizaje 2
34032,1373017,175877,Proceso de Aprendizaje 1
30842,1482760,190528,Evaluación Integral
30842,1482762,190529,Proceso de Aprendizaje 5
30842,1482763,190530,Proceso de Aprendizaje 4
30842,1482765,190531,Proceso de Aprendizaje 2 - VENCE DOMINGO 11 -  A LAS 23:59
30842,1482766,190532,Proceso de Aprendizaje 1 - CALIFICADA!!! VENCE 26/04
31657,1455954,186919,Evaluación Integral
31657,1455955,186920,Proceso de Aprendizaje 4
31657,1455956,186921,Proceso de Aprendizaje 3
31657,1455957,186922,Proceso de Aprendizaje 2
31657,1455958,186923,Proceso de Aprendizaje 1
31650,1455991,186924,Evaluación Integral
31650,1455992,186925,Proceso de Aprendizaje 4
31650,1455993,186926,Proceso de Aprendizaje 3
31650,1455994,186927,Proceso de Aprendizaje 2
31650,1455995,186928,Proceso de Aprendizaje 1
32928,1405583,180216,Evaluación Integral
32928,1405584,180217,Proceso de Aprendizaje 4
32928,1405585,180218,Proceso de Aprendizaje 3
32928,1405586,180219,Proceso de Aprendizaje 2
32928,1405587,180220,Proceso de Aprendizaje 1
31996,1444312,185360,Evaluación Integral
31996,1444313,185361,Proceso de Aprendizaje 4
31996,1444314,185362,Proceso de Aprendizaje 3
31996,1444315,185363,Proceso de Aprendizaje 2
31996,1444316,185364,Proceso de Aprendizaje 1
31658,1455806,186899,Evaluación Integral
31658,1455807,186900,Proceso de Aprendizaje 4
31658,1455808,186901,Proceso de Aprendizaje 3
31658,1455809,186902,Proceso de Aprendizaje 2
31658,1455810,186903,Proceso de Aprendizaje 1
33071,1401401,179656,Evaluación Integral
33071,1401402,179657,Proceso de Aprendizaje 4
33071,1401403,179658,Proceso de Aprendizaje 3
33071,1401404,179659,Proceso de Aprendizaje 2
33071,1401405,179660,Proceso de Aprendizaje 1
31980,1444614,185400,Evaluación Integral
31980,1444615,185401,Proceso de Aprendizaje 4
31980,1444616,185402,Proceso de Aprendizaje 3
31980,1444617,185403,Proceso de Aprendizaje 2
31980,1444618,185404,Proceso de Aprendizaje 1
30596,1490531,191572,Evaluación Integral
30596,1490532,191573,Proceso de Aprendizaje 4
30596,1490533,191574,Proceso de Aprendizaje 3
30596,1490534,191575,Proceso de Aprendizaje 2
30596,1490535,191576,Proceso de Aprendizaje 1
31351,1465696,188226,Evaluación Integral
31351,1465697,188227,Proceso de Aprendizaje 4
31351,1465698,188228,Proceso de Aprendizaje 3
31351,1465699,188229,Proceso de Aprendizaje 2
31351,1465700,188230,Proceso de Aprendizaje 1
32000,1442418,185118,Evaluación Integral
32000,1442419,185119,Proceso de Aprendizaje 4
32000,1442420,185120,Proceso de Aprendizaje 3
32000,1442421,185121,Proceso de Aprendizaje 2
32000,1442422,185122,Proceso de Aprendizaje 1
31660,1455769,186894,Evaluación Integral
31660,1455770,186895,Proceso de Aprendizaje 4
31660,1455771,186896,Proceso de Aprendizaje 3
31660,1455772,186897,Proceso de Aprendizaje 2
31660,1455773,186898,Proceso de Aprendizaje 1
32604,1415615,181557,Evaluación Integral
32604,1415616,181558,Proceso de Aprendizaje 4
32604,1415617,181559,Proceso de Aprendizaje 3
32604,1415618,181560,Proceso de Aprendizaje 2
32604,1415619,181561,Proceso de Aprendizaje 1
30846,1482611,190508,Evaluación Integral
30846,1482612,190509,Proceso de Aprendizaje 4
30846,1482613,190510,Proceso de Aprendizaje 3
30846,1482614,190511,Proceso de Aprendizaje 2
30846,1482615,190512,Proceso de Aprendizaje 1
31102,1474379,189391,Evaluación Integral
31102,1474380,189392,Proceso de Aprendizaje 4
31102,1474381,189393,Proceso de Aprendizaje 3
31102,1474382,189394,Proceso de Aprendizaje 2
31102,1474383,189395,Proceso de Aprendizaje 1
32850,1407547,180481,Evaluación Integral
32850,1407548,180482,Proceso de Aprendizaje 4
32850,1407549,180483,Proceso de Aprendizaje 3
32850,1407550,180484,Proceso de Aprendizaje 2
32850,1407551,180485,Proceso de Aprendizaje 1
31374,1465525,188201,Evaluación Integral
31374,1465526,188202,Proceso de Aprendizaje 4
31374,1465527,188203,Proceso de Aprendizaje 3
31374,1465528,188204,Proceso de Aprendizaje 2
31374,1465529,188205,Proceso de Aprendizaje 1
32600,1415653,181562,Evaluación Integral
32600,1415654,181563,Proceso de Aprendizaje 4
32600,1415655,181564,Proceso de Aprendizaje 3
32600,1415656,181565,Proceso de Aprendizaje 2
32600,1415657,181566,Proceso de Aprendizaje 1
30595,1490591,191582,Evaluación Integral
30595,1490592,191583,Proceso de Aprendizaje 4
30595,1490593,191584,Proceso de Aprendizaje 3
30595,1490594,191585,Proceso de Aprendizaje 2
30595,1490595,191586,Proceso de Aprendizaje 1
30597,1490494,191567,Evaluación Integral
30597,1490495,191568,Proceso de Aprendizaje 4
30597,1490496,191569,Proceso de Aprendizaje 3
30597,1490497,191570,Proceso de Aprendizaje 2
30597,1490498,191571,Proceso de Aprendizaje 1
31656,1455917,186914,Evaluación Integral
31656,1455918,186915,Proceso de Aprendizaje 4
31656,1455919,186916,Proceso de Aprendizaje 3
31656,1455920,186917,Proceso de Aprendizaje 2
31656,1455921,186918,Proceso de Aprendizaje 1
33834,1394281,178706,Evaluación Integral
33834,1394283,178707,Proceso de Aprendizaje 5
33834,1394284,178708,Proceso de Aprendizaje 4
33834,1394286,178709,Proceso de Aprendizaje 2
33834,1394287,178710,Proceso de Aprendizaje 1
32302,1427625,183140,Evaluación Integral
32302,1427626,183141,Proceso de Aprendizaje 4
32302,1427627,183142,Proceso de Aprendizaje 3
32302,1427628,183143,Proceso de Aprendizaje 2
32302,1427629,183144,Proceso de Aprendizaje 1
32590,1415766,181577,Evaluación Integral
32590,1415767,181578,Proceso de Aprendizaje 4
32590,1415768,181579,Proceso de Aprendizaje 3
32590,1415769,181580,Proceso de Aprendizaje 2
32590,1415770,181581,Proceso de Aprendizaje 1
32592,1415803,181582,Evaluación Integral
32592,1415804,181583,Proceso de Aprendizaje 4
32592,1415805,181584,Proceso de Aprendizaje 3
32592,1415806,181585,PROCESO DE APRENDIZAJE 2
32592,1415807,181586,PROCESO DE APRENDIZAJE 1
31646,1456106,186939,Evaluación Integral
31646,1456107,186940,Proceso de Aprendizaje 4
31646,1456108,186941,Proceso de Aprendizaje 3
31646,1456109,186942,Proceso de Aprendizaje 2
31646,1456110,186943,Proceso de Aprendizaje 1
32212,1444238,185350,Evaluación Integral
32212,1444239,185351,Proceso de Aprendizaje 4
32212,1444240,185352,PROCESO DE APRENDIZAJE 3
32212,1444241,185353,PROCESO DE APRENDIZAJE 2
32212,1444242,185354,PROCESO DE APRENDIZAJE 1
31888,1447674,185810,Evaluación Integral
31888,1447675,185811,Proceso de Aprendizaje 4
31888,1447676,185812,Proceso de Aprendizaje 3
31888,1447677,185813,Proceso de Aprendizaje 2
